Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2;P(1);P(X);P(2);Top1;Top2;Top3;P(Top1);P(Top2);P(Top3)
1128;1;GREMIO/RS;INTERNACIONAL/RS;Domingo;0;0;1;2,9;3,1;2,6;0,327775519;0,306628711;0,365595771;1;0;0;0,365595771;0,327775519;0,306628711
1128;2;CRICIUMA/SC;BOTAFOGO/RJ;Domingo;1;0;0;3,2;3,3;2,3;0,29753038;0,288514308;0,413955312;0;1;0;0,413955312;0,29753038;0,288514308
1128;3;CRB/AL;GUARANI/SP;Domingo;1;0;0;1,7;3;6;0,540540541;0,306306306;0,153153153;1;0;0;0,540540541;0,306306306;0,153153153
1128;4;CUIABA/MT;ATLETICO/GO;Domingo;0;1;0;2,2;3,1;3,6;0,430888031;0,305791506;0,263320463;0;1;0;0,430888031;0,305791506;0,263320463
1128;5;ITUANO/SP;BRUSQUE/SC;Domingo;0;1;0;2,2;3,2;3,3;0,424778761;0,292035398;0,283185841;0;1;0;0,424778761;0,292035398;0,283185841
1128;6;VASCO DA GAMA/RJ;SAO PAULO/SP;Domingo;1;0;0;3,4;3,2;2,25;0,279828993;0,297318305;0,422852701;0;0;1;0,422852701;0,297318305;0,279828993
1128;7;ATHLETICO/PR;CORINTHIANS/SP;Domingo;0;1;0;1,72;3,6;5,25;0,553894848;0,26463865;0,181466503;0;1;0;0,553894848;0,26463865;0,181466503
1128;8;BAHIA/BA;CRUZEIRO/MG;Domingo;1;0;0;1,9;3,4;4,33;0,500595056;0,279744296;0,219660648;1;0;0;0,500595056;0,279744296;0,219660648
1128;9;FLUMINENSE/RJ;FLAMENGO/RJ;Domingo;0;0;1;4;3,7;1,9;0,238871899;0,258239891;0,502888209;1;0;0;0,502888209;0,258239891;0,238871899
1128;10;CHAPECOENSE/SC;PAYSANDU/PA;Domingo;0;0;1;2,25;3;3,5;0,417910448;0,313432836;0,268656716;0;0;1;0,417910448;0,313432836;0,268656716
1128;11;ATLETICO/MG;FORTALEZA/CE;Domingo;0;1;0;1,75;3,7;4,75;0,543066821;0,256855929;0,20007725;0;1;0;0,543066821;0,256855929;0,20007725
1128;12;PALMEIRAS/SP;JUVENTUDE/RS;Domingo;1;0;0;1,33;5;9,5;0,711237553;0,189189189;0,099573257;1;0;0;0,711237553;0,189189189;0,099573257
1128;13;BRAGANTINO/SP;VITORIA/BA;Domingo;1;0;0;1,57;3,9;6;0,600878207;0,241891996;0,157229797;1;0;0;0,600878207;0,241891996;0,157229797
1128;14;VILA NOVA/GO;GOIAS/GO;Domingo;1;0;0;2,7;2,9;2,9;0,34939759;0,325301205;0,325301205;1;0;0;0,34939759;0,325301205;0,325301205
1127;1;BOTAFOGO/RJ;ATHLETICO/PR;Domingo;0;1;0;2;3,25;4,1;0,475468332;0,292595897;0,231935772;0;1;0;0,475468332;0,292595897;0,231935772
1127;2;GUARANI/SP;ITUANO/SP;Domingo;0;1;0;1,8;3,2;5,25;0,524835989;0,295220244;0,179943768;0;1;0;0,524835989;0,295220244;0,179943768
1127;3;NOVORIZONTINO/SP;AMAZONAS/AM;Domingo;0;1;0;1,7;3,4;5,5;0,552763819;0,27638191;0,170854271;0;1;0;0,552763819;0,27638191;0,170854271
1127;4;PAYSANDU/PA;CRB/AL;Domingo;0;1;0;2,2;3,1;3,5;0,427670477;0,30350808;0,268821443;0;1;0;0,427670477;0,30350808;0,268821443
1127;5;ATLETICO/GO;CRICIUMA/SC;Domingo;0;0;1;1,85;3,4;4,5;0,511449106;0,278288484;0,21026241;0;0;1;0,511449106;0,278288484;0,21026241
1127;6;SANTOS/SP;GOIAS/GO;Domingo;1;0;0;1,72;3,4;5,25;0,545404547;0,275910535;0,178684918;1;0;0;0,545404547;0,275910535;0,178684918
1127;7;FORTALEZA/CE;GREMIO/RS;Domingo;1;0;0;1,95;3,25;4,2;0,484429066;0,290657439;0,224913495;1;0;0;0,484429066;0,290657439;0,224913495
1127;8;JUVENTUDE/RS;VASCO DA GAMA/RJ;Domingo;1;0;0;2,25;3,1;3,5;0,422178988;0,306420233;0,271400778;1;0;0;0,422178988;0,306420233;0,271400778
1127;9;SAO PAULO/SP;CUIABA/MT;Domingo;0;0;1;1,45;4;9;0,65633546;0,237921604;0,105742935;0;0;1;0,65633546;0,237921604;0,105742935
1127;10;BOTAFOGO/SP;PONTE PRETA/SP;Domingo;1;0;0;2,1;2,9;4,1;0,447160587;0,323805942;0,229033471;1;0;0;0,447160587;0,323805942;0,229033471
1127;11;CRUZEIRO/MG;FLUMINENSE/RJ;Domingo;1;0;0;1,83;3,4;4,5;0,514164734;0,276741607;0,209093659;1;0;0;0,514164734;0,276741607;0,209093659
1127;12;INTERNACIONAL/RS;CORINTHIANS/SP;Domingo;1;0;0;2,2;3,1;3,6;0,430888031;0,305791506;0,263320463;1;0;0;0,430888031;0,305791506;0,263320463
1127;13;BRUSQUE/SC;AVAI/SC;Domingo;0;1;0;3;3;2,45;0,310126582;0,310126582;0,379746835;0;1;0;0,379746835;0,310126582;0,310126582
1127;14;CORITIBA/PR;AMERICA/MG;Domingo;1;0;0;2,25;3,2;3,3;0,419297201;0,294818344;0,285884455;1;0;0;0,419297201;0,294818344;0,285884455
1126;1;CORINTHIANS/SP;SAO PAULO/SP;Domingo;0;1;0;3;3,1;2,5;0,315682281;0,305498982;0,378818737;0;0;1;0,378818737;0,315682281;0,305498982
1126;2;AMERICA/MG;CRB/AL;Domingo;1;0;0;1,6;3,75;6;0,590551181;0,251968504;0,157480315;1;0;0;0,590551181;0,251968504;0,157480315
1126;3;ITUANO/SP;PAYSANDU/PA;Domingo;0;0;1;2,87;3;2,62;0,32764471;0,313446772;0,358908518;1;0;0;0,358908518;0,32764471;0,313446772
1126;4;BRAGANTINO/SP;JUVENTUDE/RS;Domingo;1;0;0;1,6;3,9;6;0,596330275;0,244648318;0,159021407;1;0;0;0,596330275;0,244648318;0,159021407
1126;5;FLUMINENSE/RJ;ATLETICO/GO;Domingo;0;0;1;1,75;3,9;4,33;0,539701817;0,242173892;0,218124291;0;0;1;0,539701817;0,242173892;0,218124291
1126;6;BOTAFOGO/SP;VILA NOVA/GO;Domingo;1;0;0;2,25;3;3,5;0,417910448;0,313432836;0,268656716;1;0;0;0,417910448;0,313432836;0,268656716
1126;7;ATHLETICO/PR;FLAMENGO/RJ;Domingo;0;1;0;2,45;3,2;3;0,387252925;0,29649052;0,316256555;0;0;1;0,387252925;0,316256555;0,29649052
1126;8;VITORIA/BA;INTERNACIONAL/RS;Domingo;1;0;0;3,3;3;2,37;0,286335629;0,314969192;0,398695179;0;0;1;0,398695179;0,314969192;0,286335629
1126;9;CRICIUMA/SC;BAHIA/BA;Domingo;0;1;0;3,1;3,2;2,37;0,305178866;0,295642026;0,399179107;0;0;1;0,399179107;0,305178866;0,295642026
1126;10;CUIABA/MT;FORTALEZA/CE;Domingo;1;0;0;3;2,87;2,62;0,313446772;0,32764471;0,358908518;0;0;1;0,358908518;0,32764471;0,313446772
1126;11;GREMIO/RS;BOTAFOGO/RJ;Domingo;0;0;1;3,2;3,2;2,3;0,294871795;0,294871795;0,41025641;1;0;0;0,41025641;0,294871795;0,294871795
1126;12;VASCO DA GAMA/RJ;CRUZEIRO/MG;Domingo;0;1;0;2,45;3,3;2,9;0,386510501;0,286954766;0,326534733;0;0;1;0,386510501;0,326534733;0,286954766
1126;13;GOIAS/GO;CORITIBA/PR;Domingo;0;1;0;1,95;3,1;4,33;0,480912885;0,302509718;0,216577396;0;1;0;0,480912885;0,302509718;0,216577396
1126;14;SPORT/PE;MIRASSOL/SP;Domingo;1;0;0;1,72;3,5;5;0,54483188;0,267745953;0,187422167;1;0;0;0,54483188;0,267745953;0,187422167
1125;1;ESTADOS UNIDOS;BRASIL;Domingo;0;1;0;5,5;4,5;1,48;0,168394437;0,205815424;0,625790139;0;1;0;0,625790139;0,205815424;0,168394437
1125;2;ATLETICO/GO;CORINTHIANS/SP;Domingo;0;1;0;2,7;3;2,87;0,352017662;0,316815896;0,331166442;0;0;1;0,352017662;0,331166442;0,316815896
1125;3;JUVENTUDE/RS;VITORIA/BA;Domingo;0;1;0;2,15;3,1;3,8;0,442607552;0,306969754;0,250422694;0;1;0;0,442607552;0,306969754;0,250422694
1125;4;MIRASSOL/SP;GOIAS/GO;Domingo;1;0;0;2,2;3,1;3,5;0,427670477;0,30350808;0,268821443;1;0;0;0,427670477;0,30350808;0,268821443
1125;5;BOTAFOGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;1,95;3,3;4;0,481137233;0,284308365;0,234554401;1;0;0;0,481137233;0,284308365;0,234554401
1125;6;CHILE;PARAGUAI;Domingo;1;0;0;1,83;3,4;4,33;0,509978211;0,274488272;0,215533516;1;0;0;0,509978211;0,274488272;0,215533516
1125;7;BRAGANTINO/SP;ATLETICO/MG;Domingo;0;0;1;2,37;3,2;3,1;0,399179107;0,295642026;0,305178866;0;1;0;0,399179107;0,305178866;0,295642026
1125;8;EQUADOR;BOLIVIA;Domingo;1;0;0;1,3;5,25;7,5;0,703753351;0,174262735;0,121983914;1;0;0;0,703753351;0,174262735;0,121983914
1125;9;CRUZEIRO/MG;CUIABA/MT;Domingo;1;0;0;1,57;3,9;5,5;0,592410517;0,238483208;0,169106275;1;0;0;0,592410517;0,238483208;0,169106275
1125;10;ATHLETICO/PR;CRICIUMA/SC;Domingo;1;0;0;1,45;4,1;7;0,640696506;0,226587789;0,132715705;1;0;0;0,640696506;0,226587789;0,132715705
1125;11;FLAMENGO/RJ;GREMIO/RS;Domingo;1;0;0;1,48;4,2;6,5;0,632882047;0,223015579;0,144102374;1;0;0;0,632882047;0,223015579;0,144102374
1125;12;INTERNACIONAL/RS;SAO PAULO/SP;Domingo;0;1;0;2,75;3,1;2,6;0,339582894;0,30124289;0,359174215;0;0;1;0,359174215;0,339582894;0,30124289
1125;13;AMAZONAS/AM;CHAPECOENSE/SC;Domingo;0;0;1;2,05;3,1;4;0,460025969;0,304210722;0,235763309;0;0;1;0,460025969;0,304210722;0,235763309
1125;14;BAHIA/BA;FORTALEZA/CE;Domingo;1;0;0;1,9;3,5;3,75;0,487918216;0,264869888;0,247211896;1;0;0;0,487918216;0,264869888;0,247211896
1124;1;MEXICO;BRASIL;Domingo;0;0;1;5,5;4;1,53;0,167510606;0,230327084;0,60216231;1;0;0;0,60216231;0,230327084;0,167510606
1124;2;BELGICA;LUXEMBURGO;Domingo;1;0;0;1,06;11;29;0,882678473;0,085058107;0,03226342;1;0;0;0,882678473;0,085058107;0,03226342
1124;3;AMAZONAS/AM;BRUSQUE/SC;Domingo;1;0;0;1,95;3,2;4,1;0,479619814;0,292268324;0,228111863;1;0;0;0,479619814;0,292268324;0,228111863
1124;4;GUARANI/SP;OPERARIO/PR;Domingo;0;0;1;2,35;3,1;3,2;0,401213347;0,304145602;0,294641052;0;0;1;0,401213347;0,304145602;0,294641052
1124;5;ESTADOS UNIDOS;COLOMBIA;Domingo;0;0;1;2,6;3,2;2,55;0,353093899;0,286888793;0,360017309;1;0;0;0,360017309;0,353093899;0,286888793
1124;6;GREMIO/RS;ESTUDIANTES;Domingo;0;1;0;1,53;4,2;6,25;0,621470933;0,226392983;0,152136084;0;1;0;0,621470933;0,226392983;0,152136084
1124;7;INTERNACIONAL/RS;DELFIN;Domingo;1;0;0;1,22;6,5;12;0,775579199;0,14557025;0,078850552;1;0;0;0,775579199;0,14557025;0,078850552
1124;8;CRICIUMA/SC;CUIABA/MT;Domingo;0;0;1;2;3,3;4;0,474820144;0,287769784;0,237410072;0;0;1;0,474820144;0,287769784;0,237410072
1124;9;AVAI/SC;CHAPECOENSE/SC;Domingo;0;1;0;1,85;3,4;4,33;0,507261607;0,276009992;0,2167284;0;1;0;0,507261607;0,276009992;0,2167284
1124;10;FRANCA;CANADA;Domingo;0;1;0;1,2;6,5;12;0,778443114;0,143712575;0,077844311;0;1;0;0,778443114;0,143712575;0,077844311
1124;11;CRB/AL;FORTALEZA/CE;Domingo;1;0;0;2,7;3,2;2,37;0,335234054;0,282853733;0,381912213;0;1;0;0,381912213;0,335234054;0,282853733
1124;12;ATHLETIC CLUB/MG;VOLTA REDONDA/RJ;Domingo;1;0;0;1,83;3,25;3,9;0,492051476;0,277062831;0,230885693;1;0;0;0,492051476;0,277062831;0,230885693
1124;13;AMERICA/MG;PONTE PRETA/SP;Domingo;1;0;0;1,48;3,9;8;0,639187085;0,242563304;0,118249611;1;0;0;0,639187085;0,242563304;0,118249611
1124;14;ARGENTINA;EQUADOR;Domingo;1;0;0;1,53;3,75;5,75;0,597340536;0,243714939;0,158944525;1;0;0;0,597340536;0,243714939;0,158944525
1123;1;FORTALEZA/CE;CRB/AL;Domingo;1;0;0;1,4;4,35;7,7;0,66504517;0,214037526;0,120917304;1;0;0;0,66504517;0,214037526;0,120917304
1123;2;PORTUGAL;FINLANDIA;Domingo;1;0;0;1,14;7;15;0,807195572;0,131457565;0,061346863;1;0;0;0,807195572;0,131457565;0,061346863
1123;3;ITALIA;TURQUIA;Domingo;0;1;0;1,53;3,9;6,25;0,610833365;0,239634628;0,149532008;0;1;0;0,610833365;0,239634628;0,149532008
1123;4;MIRASSOL/SP;GUARANI/SP;Domingo;1;0;0;1,8;3,5;4,5;0,52238806;0,268656716;0,208955224;1;0;0;0,52238806;0,268656716;0,208955224
1123;5;HUACHIPATO;GREMIO/RS;Domingo;0;0;1;3,5;3,3;2,15;0,27111196;0,287542988;0,441345052;1;0;0;0,441345052;0,287542988;0,27111196
1123;6;TOMAYAPO;INTERNACIONAL/RS;Domingo;0;0;1;17;6;1,2;0,055555556;0,157407407;0,787037037;1;0;0;0,787037037;0,157407407;0,055555556
1123;7;PAYSANDU/PA;AMERICA/MG;Domingo;1;0;0;2,87;3;2,62;0,32764471;0,313446772;0,358908518;0;1;0;0,358908518;0,32764471;0,313446772
1123;8;DINAMARCA;SUECIA;Domingo;1;0;0;1,85;3,4;4,1;0,501168434;0,272694589;0,226136976;1;0;0;0,501168434;0,272694589;0,226136976
1123;9;BELGICA;MONTENEGRO;Domingo;1;0;0;1,25;5,5;12;0,751066856;0,170697013;0,078236131;1;0;0;0,751066856;0,170697013;0,078236131
1123;10;FRANCA;LUXEMBURGO;Domingo;1;0;0;1,03;19;41;0,926498573;0,050225975;0,023275452;1;0;0;0,926498573;0,050225975;0,023275452
1123;11;ESPANHA;ANDORRA;Domingo;1;0;0;1,01;26;67;0,948837919;0,036858704;0,014303378;1;0;0;0,948837919;0,036858704;0,014303378
1123;12;JUVENTUDE/RS;ATLETICO/GO;Domingo;1;0;0;2,05;3,3;3,8;0,462816018;0,28750692;0,249677062;1;0;0;0,462816018;0,28750692;0,249677062
1123;13;CUIABA/MT;VITORIA/BA;Domingo;0;1;0;2,1;3,2;3,8;0,452717796;0,297096054;0,25018615;0;1;0;0,452717796;0,297096054;0,25018615
1123;14;MEXICO;URUGUAI;Domingo;0;0;1;2,7;3;2,75;0,347003155;0,312302839;0,340694006;0;1;0;0,347003155;0,340694006;0,312302839
1122;1;DORTMUND;REAL MADRID;Domingo;0;0;1;4,75;4,2;1,65;0,199611147;0,225750702;0,574638151;1;0;0;0,574638151;0,225750702;0,199611147
1122;2;GREMIO/RS;BRAGANTINO/SP;Domingo;0;0;1;2,9;3,1;2,55;0,325442569;0,304446274;0,370111157;1;0;0;0,370111157;0,325442569;0,304446274
1122;3;VITORIA/BA;ATLETICO/GO;Domingo;0;0;1;2,1;3,1;3,9;0,451287794;0,305711086;0,24300112;0;0;1;0,451287794;0,305711086;0,24300112
1122;4;BRUSQUE/SC;NOVORIZONTINO/SP;Domingo;0;1;0;3;3,2;2,45;0,316256555;0,29649052;0,387252925;0;0;1;0,387252925;0,316256555;0,29649052
1122;5;CUIABA/MT;INTERNACIONAL/RS;Domingo;0;0;1;3,2;3,1;2,45;0,299546441;0,309209229;0,391244331;1;0;0;0,391244331;0,309209229;0,299546441
1122;6;FLUMINENSE/RJ;JUVENTUDE/RS;Domingo;0;1;0;1,57;4,33;5,25;0,601817166;0,218210843;0,179971991;0;1;0;0,601817166;0,218210843;0,179971991
1122;7;CORINTHIANS/SP;BOTAFOGO/RJ;Domingo;0;0;1;2,15;3,2;3,7;0,443861293;0,298219306;0,2579194;0;0;1;0,443861293;0,298219306;0,2579194
1122;8;ATLETICO/MG;BAHIA/BA;Domingo;0;1;0;1,72;3,8;4,75;0,551044084;0,249419954;0,199535963;0;1;0;0,551044084;0,249419954;0,199535963
1122;9;CRICIUMA/SC;PALMEIRAS/SP;Domingo;0;0;1;4,2;3,4;1,9;0,224930362;0,277855153;0,497214485;1;0;0;0,497214485;0,277855153;0,224930362
1122;10;VASCO DA GAMA/RJ;FLAMENGO/RJ;Domingo;0;0;1;4,33;3,75;1,8;0,219287559;0,253204035;0,527508406;1;0;0;0,527508406;0,253204035;0,219287559
1122;11;CHAPECOENSE/SC;VILA NOVA/GO;Domingo;0;1;0;2,3;3,25;3,3;0,41585886;0,294300116;0,289841024;0;1;0;0,41585886;0,294300116;0,289841024
1122;12;FORTALEZA/CE;ATHLETICO/PR;Domingo;1;0;0;2,2;3,2;3,6;0,435045317;0,299093656;0,265861027;1;0;0;0,435045317;0,299093656;0,265861027
1122;13;SAO PAULO/SP;CRUZEIRO/MG;Domingo;1;0;0;1,75;3,7;4,75;0,543066821;0,256855929;0,20007725;1;0;0;0,543066821;0,256855929;0,20007725
1122;14;ITUANO/SP;AVAI/SC;Domingo;0;0;1;2,62;3,1;2,75;0,357412376;0,302071105;0,340516519;0;1;0;0,357412376;0,340516519;0,302071105
1121;1;SAO PAULO/SP;TALLERES;Domingo;1;0;0;1,66;3,7;5,25;0,566623884;0,25421504;0,179161076;1;0;0;0,566623884;0,25421504;0,179161076
1121;2;ATLETICO/MG;CARACAS;Domingo;1;0;0;1,08;11;26;0,877408271;0,086145539;0,03644619;1;0;0;0,877408271;0,086145539;0,03644619
1121;3;JR BARRANQUILLA;BOTAFOGO/RJ;Domingo;0;1;0;2,75;3,3;2,6;0,345898004;0,288248337;0,365853659;0;0;1;0,365853659;0,345898004;0,288248337
1121;4;CORINTHIANS/SP;RACING/URU;Domingo;1;0;0;1,36;5;9;0,702685821;0,191130543;0,106183635;1;0;0;0,702685821;0,191130543;0,106183635
1121;5;AMAZONAS/AM;MIRASSOL/SP;Domingo;1;0;0;3,25;3,1;2,3;0,288897893;0,302876823;0,408225284;0;0;1;0,408225284;0,302876823;0,288897893
1121;6;FLAMENGO/RJ;MILLONARIOS;Domingo;1;0;0;1,16;7,5;19;0,822558301;0,12722235;0,050219349;1;0;0;0,822558301;0,12722235;0,050219349
1121;7;COQUIMBO UNIDO;BRAGANTINO/SP;Domingo;0;1;0;4;3,6;1,9;0,237170596;0,263522885;0,499306519;0;1;0;0,499306519;0,263522885;0,237170596
1121;8;VILA NOVA/GO;PAYSANDU/PA;Domingo;0;0;1;2,22;2,92;3,35;0,412718236;0,313778933;0,273502831;0;0;1;0,412718236;0,313778933;0,273502831
1121;9;BOCA JUNIORS;NACIONAL POTOSI;Domingo;1;0;0;1,07;11;29;0,881702598;0,085765616;0,032531786;1;0;0;0,881702598;0,085765616;0,032531786
1121;10;FORTALEZA/CE;SPOR TRINIDENSE;Domingo;1;0;0;1,14;7,5;23;0,832247793;0,126501664;0,041250543;1;0;0;0,832247793;0,126501664;0,041250543
1121;11;FLUMINENSE/RJ;ALIANZA LIMA;Domingo;1;0;0;1,5;4,33;6,5;0,634039198;0,219644064;0,146316738;1;0;0;0,634039198;0,219644064;0,146316738
1121;12;PALMEIRAS/SP;SAN LORENZO;Domingo;0;1;0;1,57;4;6,2;0,607634635;0,238496594;0,153868771;0;1;0;0,607634635;0,238496594;0,153868771
1121;13;ATHLETICO/PR;AMELIANO;Domingo;0;0;1;1,2;6,5;15;0,790754258;0,145985401;0,063260341;0;0;1;0,790754258;0,145985401;0,063260341
1121;14;CRUZEIRO/MG;UN CAT EQUADOR;Domingo;1;0;0;1,53;4,2;6;0,617556242;0,224966917;0,157476842;1;0;0;0,617556242;0,224966917;0,157476842
1120;1;LYON;PSG;Domingo;0;0;1;4,75;4,2;1,61;0,196801467;0,222573088;0,580625446;1;0;0;0,580625446;0,222573088;0,196801467
1120;2;ARGENTINOS JR;RIVER PLATE;Domingo;1;0;0;4,2;3,6;1,85;0,225380711;0,262944162;0,511675127;0;0;1;0,511675127;0,262944162;0,225380711
1120;3;REAL MADRID;REAL BETIS;Domingo;0;1;0;1,28;6;9;0,737704918;0,157377049;0,104918033;0;1;0;0,737704918;0,157377049;0,104918033
1120;4;SEVILLA;BARCELONA;Domingo;0;0;1;4;4;1,8;0,236842105;0,236842105;0,526315789;1;0;0;0,526315789;0,236842105;0,236842105
1120;5;NAUTICO/PE;REMO/PA;Domingo;1;0;0;1,9;3,1;3,8;0,473282443;0,290076336;0,236641221;1;0;0;0,473282443;0,290076336;0,236641221
1120;6;SAMP CORREA/MA;BOTAFOGO/PB;Domingo;0;0;1;2,15;3,1;3,2;0,422757298;0,293202642;0,28404006;0;0;1;0,422757298;0,293202642;0,28404006
1120;7;BOCA JUNIORS;TALLERES;Domingo;0;1;0;1,95;3,2;4,33;0,485502549;0,295853116;0,218644335;0;1;0;0,485502549;0,295853116;0,218644335
1120;8;GUARANI/SP;PAYSANDU/PA;Domingo;0;1;0;2,15;3;3,7;0,435208783;0,311899628;0,25289159;0;1;0;0,435208783;0,311899628;0,25289159
1120;9;ITUANO/SP;PONTE PRETA/SP;Domingo;1;0;0;2,55;3;3;0,37037037;0,314814815;0,314814815;1;0;0;0,37037037;0,314814815;0,314814815
1120;10;VILA NOVA/GO;BRUSQUE/SC;Domingo;0;1;0;1,7;3,3;5,75;0,552240978;0,284487776;0,163271246;0;1;0;0,552240978;0,284487776;0,163271246
1120;11;BAHIA/BA;CRB/AL;Domingo;0;1;0;1,52;3,8;5,75;0,600835946;0,240334378;0,158829676;0;1;0;0,600835946;0,240334378;0,158829676
1120;12;SPORT/PE;FORTALEZA/CE;Domingo;0;0;1;2,6;2,95;2,65;0,349346442;0,307898559;0,342754999;0;1;0;0,349346442;0,342754999;0,307898559
1120;13;CEARA/CE;CHAPECOENSE/SC;Domingo;1;0;0;1,66;3,6;5,5;0,567237724;0,261559617;0,171202659;1;0;0;0,567237724;0,261559617;0,171202659
1120;14;INDEPENDIENTE;VELEZ SARSFIELD;Domingo;0;1;0;2,3;3;3,5;0,412573674;0,316306483;0,271119843;0;1;0;0,412573674;0,316306483;0,271119843
1119;1;VASCO DA GAMA/RJ;FORTALEZA/CE;Domingo;0;1;0;2,55;2,9;3,1;0,370111157;0,325442569;0,304446274;0;1;0;0,370111157;0,325442569;0,304446274
1119;2;CASCAVEL/PR;HERCÍLIO LUZ/SC;Domingo;0;1;0;2,1;3,1;3,2;0,428509719;0,290280778;0,281209503;0;1;0;0,428509719;0,290280778;0,281209503
1119;3;BRAGANTINO/SP;SOUSA/PB;Domingo;1;0;0;1,14;7,5;17;0,82030496;0,124686354;0,055008686;1;0;0;0,82030496;0,124686354;0,055008686
1119;4;SERRA/ES;DEMOCRATA SL/MG;Domingo;1;0;0;4;3,3;1,8;0,225512528;0,273348519;0,501138952;0;0;1;0,501138952;0,273348519;0,225512528
1119;5;TEMPERLEY/ARG;RIVER PLATE;Domingo;0;1;0;9;6;1,27;0,104312115;0,156468172;0,739219713;0;1;0;0,739219713;0,156468172;0,104312115
1119;6;SPORT/ES/ES;REAL NOROESTE/ES;Domingo;0;0;1;3,75;5;1,88;0,267045455;0,200284091;0,532670455;1;0;0;0,532670455;0,267045455;0,200284091
1119;7;ATALANTA BERGAMAS;BAYER LEVERKUSEN;Domingo;1;0;0;4,33;3,7;1,8;0,218539787;0,255750615;0,525709598;0;0;1;0,525709598;0,255750615;0,218539787
1119;8;ATLETICO/GO;BRUSQUE/SC;Domingo;1;0;0;1,5;4;7;0,629213483;0,235955056;0,134831461;1;0;0;0,629213483;0,235955056;0,134831461
1119;9;FLUMINENSE/RJ;SAMP CORREA/MA;Domingo;1;0;0;1,12;9,5;15;0,838531246;0,098858421;0,062610333;1;0;0;0,838531246;0,098858421;0,062610333
1119;10;SPORT/PE;ATLETICO/MG;Domingo;1;0;0;3,5;3,75;1,95;0,268225585;0,250343879;0,481430536;0;1;0;0,481430536;0,268225585;0,250343879
1119;11;VITORIA/BA;BOTAFOGO/RJ;Domingo;0;0;1;2,62;3,3;2,6;0,356934853;0,283384641;0,359680506;1;0;0;0,359680506;0,356934853;0,283384641
1119;12;CORINTHIANS/SP;AMERICA/RN;Domingo;1;0;0;1,33;6;7;0,708382527;0,157024793;0,13459268;1;0;0;0,708382527;0,157024793;0,13459268
1119;13;RIO BRANCO/ES;VILAVELHENSE/ES;Domingo;0;1;0;3,75;5;1,88;0,267045455;0,200284091;0,532670455;0;0;1;0,532670455;0,267045455;0,200284091
1119;14;AMAZONAS/AM;FLAMENGO/RJ;Domingo;0;0;1;7;5,25;1,36;0,133682831;0,178243775;0,688073394;1;0;0;0,688073394;0,178243775;0,133682831
1118;1;RIVER PLATE;BELGRANO;Domingo;1;0;0;1,33;5;10;0,714796283;0,190135811;0,095067906;1;0;0;0,714796283;0,190135811;0,095067906
1118;2;SPORT/PE;AVAI/SC;Domingo;0;0;1;1,4;4,75;7,5;0,675035528;0,19895784;0,126006632;0;0;1;0,675035528;0,19895784;0,126006632
1118;3;REAL BETIS;REAL SOCIEDAD;Domingo;0;0;1;2,62;3,2;2,8;0,363047002;0,297244733;0,339708266;0;1;0;0,363047002;0,339708266;0,297244733
1118;4;VOLTA REDONDA/RJ;NAUTICO/PE;Domingo;1;0;0;2;3,1;3,4;0,447748513;0,288870008;0,263381478;1;0;0;0,447748513;0,288870008;0,263381478
1118;5;AMAZONAS/AM;PAYSANDU/PA;Domingo;0;1;0;2,3;3,1;3,3;0,41002004;0,304208417;0,285771543;0;1;0;0,41002004;0,304208417;0,285771543
1118;6;GOIAS/GO;BOTAFOGO/SP;Domingo;1;0;0;1,57;3,6;6,5;0,596072038;0,259953639;0,143974323;1;0;0;0,596072038;0,259953639;0,143974323
1118;7;VALENCIA CLUB;GIRONA;Domingo;0;0;1;3,1;3,5;2,25;0,306420233;0,271400778;0,422178988;1;0;0;0,422178988;0,306420233;0,271400778
1118;8;VILLARREAL;REAL MADRID;Domingo;0;1;0;3,3;3,75;2,05;0,286552977;0,25216662;0,461280403;0;0;1;0,461280403;0,286552977;0,25216662
1118;9;SANTOS/SP;BRUSQUE/SC;Domingo;1;0;0;1,36;4,75;8,5;0,691411936;0,197962154;0,11062591;1;0;0;0,691411936;0,197962154;0,11062591
1118;10;LONDRINA/PR;SAO BERNARDO/SP;Domingo;1;0;0;2,62;3;2,5;0,342309448;0,298950251;0,358740301;0;1;0;0,358740301;0,342309448;0,298950251
1118;11;REMO/PA;TOMBENSE/MG;Domingo;0;1;0;2,05;3,2;3,2;0,438356164;0,280821918;0,280821918;0;1;0;0,438356164;0,280821918;0,280821918
1118;12;CHAPECOENSE/SC;PONTE PRETA/SP;Domingo;0;0;1;3;3;3;0,333333333;0,333333333;0,333333333;1;0;0;0,333333333;0,333333333;0,333333333
1118;13;MIRASSOL/SP;ITUANO/SP;Domingo;1;0;0;1,5;3,8;7,5;0,627062706;0,247524752;0,125412541;1;0;0;0,627062706;0,247524752;0,125412541
1118;14;OPERARIO/PR;CEARA/CE;Domingo;0;1;0;2,25;3,1;3,4;0,418835684;0,303993642;0,277170674;0;1;0;0,418835684;0,303993642;0,277170674
1117;1;FLAMENGO/RJ;BOLIVAR;Domingo;1;0;0;1,16;8;15;0,818107445;0,118625579;0,063266976;1;0;0;0,818107445;0,118625579;0,063266976
